"gene","pi"
"ENSG00000171872","0.000912449962925166"
"ENSG00000171873","0.00116370001342148"
"ENSG00000171877","0.000143880768938778"
"ENSG00000171885","0.000789949990576133"
"ENSG00000171889","0.00062846249602444"
"ENSG00000171903","0.00181034998968244"
"ENSG00000171914","0.00069111621957524"
"ENSG00000171936","0.00159060000441968"
"ENSG00000171940","0.000383950013201684"
"ENSG00000171942","0.00145940005313605"
"ENSG00000171951","0.000189350001164712"
"ENSG00000171953","0.000513700001950686"
"ENSG00000171954","0.000903725012904033"
"ENSG00000171956","0.000592766664340161"
"ENSG00000171960","0.000475999986520037"
"ENSG00000171962","0.000627500005066395"
"ENSG00000171970","0.000740399991627783"
"ENSG00000171984","0.00124468749709195"
"ENSG00000171987","0.00183019996620715"
"ENSG00000171988","0.000486277272681367"
"ENSG00000171992","0.000292899996566121"
"ENSG00000171999","0.000774600019212812"
"ENSG00000172005","0.000225466666355108"
"ENSG00000172006","0.0015261999797076"
"ENSG00000172007","0.000544400012586266"
"ENSG00000172009","0.000647000008029863"
"ENSG00000172020","0.000820400004158728"
"ENSG00000172023","0.00113894997048192"
"ENSG00000172031","0.000492799998028204"
"ENSG00000172037","0.000190799997653812"
"ENSG00000172046","0.00019849999807775"
"ENSG00000172053","0.000309099996229634"
"ENSG00000172057","0.000659900018945336"
"ENSG00000172059","0.00105099997017533"
"ENSG00000172061","0.00202179996995255"
"ENSG00000172071","0.000343171430618635"
"ENSG00000172073","0.00109260005410761"
"ENSG00000172081","0.000747499987483025"
"ENSG00000172086","0.000335099990479648"
"ENSG00000172113","0.000862649991177022"
"ENSG00000172115","0.000557100007426925"
"ENSG00000172116","0.000841650005895644"
"ENSG00000172123","0.000616000004811212"
"ENSG00000172137","0.00105849996907637"
"ENSG00000172139","0.00170865715647648"
"ENSG00000172148","0.00178329995833337"
"ENSG00000172150","0.000679199991282076"
"ENSG00000172154","0.00196069991216063"
"ENSG00000172155","0.000624799984507263"
"ENSG00000172159","0.00116854286309154"
"ENSG00000172164","0.000640735001070425"
"ENSG00000172167","0.000740609996137209"
"ENSG00000172171","0.000437699985923246"
"ENSG00000172172","0.000409825006499887"
"ENSG00000172175","0.000624224994680844"
"ENSG00000172179","0.000614750009845011"
"ENSG00000172183","0.00117325002793223"
"ENSG00000172186","0.000731199979782104"
"ENSG00000172188","0.00119700003415346"
"ENSG00000172197","0.000877600005229137"
"ENSG00000172199","0.00145410001277924"
"ENSG00000172201","0.000745599973015487"
"ENSG00000172208","0.000830299977678806"
"ENSG00000172209","0.000370900001144037"
"ENSG00000172215","0.000714899972081184"
"ENSG00000172238","0.000864500005263835"
"ENSG00000172239","0.000600566680077463"
"ENSG00000172243","0.000980349985184148"
"ENSG00000172244","0.000503366667544469"
"ENSG00000172247","0.000322500010952353"
"ENSG00000172260","0.000524932726429225"
"ENSG00000172262","0.000652074999379693"
"ENSG00000172264","0.000741731876223639"
"ENSG00000172269","0.000642700004391372"
"ENSG00000172273","0.000981299992417917"
"ENSG00000172289","0.00044599999091588"
"ENSG00000172292","0.000535739287962705"
"ENSG00000172296","0.00128375715160343"
"ENSG00000172315","0.000276550003036391"
"ENSG00000172318","0.000412440006039105"
"ENSG00000172320","0.000972500012721866"
"ENSG00000172322","0.00199627497931942"
"ENSG00000172324","0.000692399989929982"
"ENSG00000172331","0.00136974996712524"
"ENSG00000172339","0.000585214276465454"
"ENSG00000172340","0.000920000006982054"
"ENSG00000172345","0.000618749996647239"
"ENSG00000172346","0.000154499997734092"
"ENSG00000172348","0.000591730759949244"
"ENSG00000172349","0.000646590900776739"
"ENSG00000172350","0.000418000010540709"
"ENSG00000172354","0.000459900009445846"
"ENSG00000172361","0.000556699989829212"
"ENSG00000172365","0.00150230003055185"
"ENSG00000172367","0.000364100007573143"
"ENSG00000172375","0.000747666674821327"
"ENSG00000172377","0.000806300027761608"
"ENSG00000172379","0.000634666665670617"
"ENSG00000172380","0.000605172723722221"
"ENSG00000172381","0.00133270001970232"
"ENSG00000172399","0.00090818333652957"
"ENSG00000172403","0.000899992312322586"
"ENSG00000172404","0.000233400001889095"
"ENSG00000172409","0.000451200001407415"
"ENSG00000172410","0.00105610000900924"
"ENSG00000172421","0.000443533329719988"
"ENSG00000172425","0.000739699986297637"
"ENSG00000172426","0.000307866663206369"
"ENSG00000172428","0.00126784999156371"
"ENSG00000172432","0.000148349998198682"
"ENSG00000172456","0.000567640540720203"
"ENSG00000172458","0.00114184999256395"
"ENSG00000172460","0.000805300020147115"
"ENSG00000172461","0.000996153330197558"
"ENSG00000172464","0.000805500021670014"
"ENSG00000172466","0.000464400004905959"
"ENSG00000172469","0.00113886664621532"
"ENSG00000172476","0.000149349994899239"
"ENSG00000172482","0.00170539994724095"
"ENSG00000172487","0.000914899981580675"
"ENSG00000172489","0.000699799973517656"
"ENSG00000172493","0.000553215381492359"
"ENSG00000172497","0.000716033323745554"
"ENSG00000172500","0.000584700028412044"
"ENSG00000172530","0.00192305715920936"
"ENSG00000172531","0.000188999998499639"
"ENSG00000172534","0.000207450000743847"
"ENSG00000172538","0.00161180004943162"
"ENSG00000172543","0.000584700028412044"
"ENSG00000172548","0.000840599997900426"
"ENSG00000172551","0.00146860000677407"
"ENSG00000172554","0.00148264797171578"
"ENSG00000172568","0.00107340002432466"
"ENSG00000172572","0.000921744442570748"
"ENSG00000172575","0.000420649997977307"
"ENSG00000172578","0.000709480000659823"
"ENSG00000172590","0.00107909995131195"
"ENSG00000172594","0.000695700000505894"
"ENSG00000172638","0.00061930000083521"
"ENSG00000172640","0.0019105999963358"
"ENSG00000172653","0.000272599994787015"
"ENSG00000172660","0.000296179990982637"
"ENSG00000172667","0.000732299988158047"
"ENSG00000172671","0.000406724997446872"
"ENSG00000172673","0.000514600002134102"
"ENSG00000172680","0.000327999994624406"
"ENSG00000172687","0.00140535001992248"
"ENSG00000172689","0.00100355001632124"
"ENSG00000172716","0.000692299974616617"
"ENSG00000172717","0.000252966667176224"
"ENSG00000172724","0.000713800021912903"
"ENSG00000172728","0.000903128575633413"
"ENSG00000172731","0.00103561428009665"
"ENSG00000172732","0.00061930000083521"
"ENSG00000172733","0.000673100003041327"
"ENSG00000172738","0.000522225000167964"
"ENSG00000172742","0.000513200007844716"
"ENSG00000172748","0.0010642999841366"
"ENSG00000172752","0.000573483329693166"
"ENSG00000172757","0.00037894999695709"
"ENSG00000172765","0.000150844446680922"
"ENSG00000172766","0.000459549997079497"
"ENSG00000172771","0.000422399995538096"
"ENSG00000172772","0.00123189995065331"
"ENSG00000172774","0.00175139994826168"
"ENSG00000172775","0.000282033336892103"
"ENSG00000172780","0.000113900001451839"
"ENSG00000172782","0.000390300003346056"
"ENSG00000172789","0.000558300002012402"
"ENSG00000172794","0.000384340001619421"
"ENSG00000172795","0.000806850002845749"
"ENSG00000172803","0.000138599993078969"
"ENSG00000172809","0.00133839994668961"
"ENSG00000172817","0.000366112500159943"
"ENSG00000172818","0.000778899993747473"
"ENSG00000172819","0.000247699994361028"
"ENSG00000172824","0.000100500001281034"
"ENSG00000172828","0.000214949996006908"
"ENSG00000172830","0.000190100006875582"
"ENSG00000172831","0.000141000004077796"
"ENSG00000172840","0.000170500003150664"
"ENSG00000172845","0.000629116669491244"
"ENSG00000172867","0.00112020000233315"
"ENSG00000172869","0.000310605878065176"
"ENSG00000172878","0.000492533326905686"
"ENSG00000172888","0.000502025010064244"
"ENSG00000172889","0.000754499982576817"
"ENSG00000172890","0.000942100014071912"
"ENSG00000172893","0.000661350000882521"
"ENSG00000172900","0.00129121997160837"
"ENSG00000172901","0.00134519999015278"
"ENSG00000172912","0.000430799991590902"
"ENSG00000172915","0.000461979996180162"
"ENSG00000172927","0.000654514284438587"
"ENSG00000172932","0.000147500002640299"
"ENSG00000172935","0.000533850019564852"
"ENSG00000172936","0.000161400006618351"
"ENSG00000172938","0.000826300005428493"
"ENSG00000172939","0.000175857144183413"
"ENSG00000172940","0.000170300001627766"
"ENSG00000172943","0.000142399998107326"
"ENSG00000172954","0.000770566669719604"
"ENSG00000172955","0.000622399995336309"
"ENSG00000172965","0.000825800016173162"
"ENSG00000172967","0.0013395499845501"
"ENSG00000172985","0.000874825002938451"
"ENSG00000172986","0.000986150000244379"
"ENSG00000172987","0.000687928304717577"
"ENSG00000172992","0.000887000001966953"
"ENSG00000172995","0.0005808000070309"
"ENSG00000173011","0.000702999997884035"
"ENSG00000173020","7.47500016586855e-05"
"ENSG00000173039","0.000286499998765066"
"ENSG00000173040","0.000918445464445871"
"ENSG00000173041","0.000977033322366575"
"ENSG00000173064","0.000173988889097624"
"ENSG00000173065","0.000382619997253641"
"ENSG00000173068","0.000623967566580914"
"ENSG00000173077","0.00084536469897584"
"ENSG00000173083","0.000661399986711331"
"ENSG00000173085","0.000673300004564226"
"ENSG00000173088","0.000763599993661046"
"ENSG00000173093","0.000739200001892944"
"ENSG00000173114","0.000182533333524285"
"ENSG00000173120","0.000167074997989403"
"ENSG00000173124","0.00112396664917469"
"ENSG00000173141","0.000833900005090982"
"ENSG00000173145","0.000617960002273321"
"ENSG00000173157","0.000746078566797743"
"ENSG00000173163","0.000307794735004121"
"ENSG00000173166","0.000261960000352701"
"ENSG00000173175","0.00068210909508211"
"ENSG00000173193","0.000706833341003706"
"ENSG00000173198","0.000344780005980283"
"ENSG00000173200","0.00112676001153886"
"ENSG00000173208","0.000290349996551716"
"ENSG00000173209","0.00046150000707712"
"ENSG00000173210","0.000780090909260749"
"ENSG00000173212","0.000635900010820478"
"ENSG00000173213","0.00102069997228682"
"ENSG00000173214","0.000476799992611632"
"ENSG00000173218","0.0010535500041442"
"ENSG00000173221","0.000545650003914488"
"ENSG00000173226","0.00110378571220541"
"ENSG00000173227","0.000274699996225536"
"ENSG00000173230","0.000503039988689125"
"ENSG00000173239","0.000643199979094788"
"ENSG00000173250","0.000412299996241927"
"ENSG00000173253","0.00144340004771948"
"ENSG00000173258","0.000799366661037008"
"ENSG00000173261","0.000845800018093238"
"ENSG00000173262","0.00121942500118166"
"ENSG00000173267","0.000898599973879755"
"ENSG00000173269","0.000898599973879755"
"ENSG00000173273","0.000907879997005997"
"ENSG00000173275","0.000214633332992283"
"ENSG00000173276","0.000597650010604411"
"ENSG00000173281","0.000810800003819168"
"ENSG00000173295","0.00109379997593351"
"ENSG00000173302","0.000158499999088235"
"ENSG00000173320","0.000775038466179887"
"ENSG00000173335","0.000993900001049042"
"ENSG00000173366","0.000203599993255921"
"ENSG00000173369","0.000968100008321926"
"ENSG00000173372","0.00125820003449917"
"ENSG00000173376","0.000605266677060475"
"ENSG00000173389","0.000445749989012256"
"ENSG00000173391","0.000830599979963154"
"ENSG00000173401","0.000449200008006301"
"ENSG00000173402","0.000572566660897185"
"ENSG00000173406","0.000852583472791112"
"ENSG00000173409","0.000659749988699332"
"ENSG00000173418","0.000294249999569729"
"ENSG00000173421","0.000306825000734534"
"ENSG00000173431","0.00114740000572056"
"ENSG00000173432","0.00124510005116463"
"ENSG00000173436","0.00057340000057593"
"ENSG00000173451","0.000203149997105356"
"ENSG00000173452","0.000757499993778765"
"ENSG00000173456","0.000555199978407472"
"ENSG00000173464","0.00141535002330784"
"ENSG00000173467","0.00149250004324131"
"ENSG00000173473","0.000347566666379054"
"ENSG00000173482","0.000642294030390687"
"ENSG00000173517","0.000430250003410038"
"ENSG00000173530","0.000815299999279281"
"ENSG00000173535","0.000730550018488429"
"ENSG00000173540","0.000395100010791793"
"ENSG00000173542","0.000218757144466508"
"ENSG00000173545","0.000550999990082346"
"ENSG00000173546","0.00108580000232905"
"ENSG00000173548","0.000367950015061069"
"ENSG00000173557","0.000751550018321723"
"ENSG00000173559","5.17000007675961e-05"
"ENSG00000173567","0.000593924982240424"
"ENSG00000173572","0.00115652498789132"
"ENSG00000173575","0.000851799998110017"
"ENSG00000173578","0.000763450021622702"
"ENSG00000173585","0.000712050008587539"
"ENSG00000173588","0.000400946664740331"
"ENSG00000173597","0.000823280011536554"
"ENSG00000173598","0.0003941000031773"
"ENSG00000173599","0.0003941000031773"
"ENSG00000173610","0.00149840002413839"
"ENSG00000173611","0.000574708331744963"
"ENSG00000173612","0.00046466666390188"
"ENSG00000173614","0.000195799999346491"
"ENSG00000173626","0.000886399997398257"
"ENSG00000173638","0.000922299979720265"
"ENSG00000173641","0.00222830008715391"
"ENSG00000173660","0.000423299992689863"
"ENSG00000173662","0.00036069999623578"
"ENSG00000173674","0.000140949996421114"
"ENSG00000173679","0.000437799986684695"
"ENSG00000173681","0.000165283335566831"
"ENSG00000173692","0.000321255561882733"
"ENSG00000173698","0.000219900001618291"
"ENSG00000173699","0.00117479998152703"
"ENSG00000173702","0.000859649997437373"
"ENSG00000173705","0.000989560014568269"
"ENSG00000173706","0.00104204286721402"
"ENSG00000173714","0.00110680004581809"
"ENSG00000173715","0.000171633330561842"
"ENSG00000173726","0.000707733328454196"
"ENSG00000173728","0.00175047499942593"
"ENSG00000173744","0.000667371437884867"
"ENSG00000173757","0.000323150008625817"
"ENSG00000173769","0.000629742858499022"
"ENSG00000173786","0.000395899987779558"
"ENSG00000173801","0.000654283331338471"
"ENSG00000173809","0.000764428563083389"
"ENSG00000173811","0.000818700005766004"
"ENSG00000173812","0.000181700001121499"
"ENSG00000173818","0.00105073332088068"
"ENSG00000173821","0.000773636354345151"
"ENSG00000173826","0.000544650014489889"
"ENSG00000173838","0.000766350009143935"
"ENSG00000173848","0.000612575000559445"
"ENSG00000173852","0.0010740285922241"
"ENSG00000173862","0.00036740000359714"
"ENSG00000173867","0.000334879995352821"
"ENSG00000173875","0.00065479998011142"
"ENSG00000173889","0.000390133340260945"
"ENSG00000173890","0.000628933349313835"
"ENSG00000173894","0.000580699997954071"
"ENSG00000173898","0.000191499997526989"
"ENSG00000173905","0.00059375714460787"
"ENSG00000173908","0.000886150024598464"
"ENSG00000173914","9.85000006039627e-05"
"ENSG00000173915","0.000329899994540028"
"ENSG00000173918","0.000626599998213351"
"ENSG00000173926","0.00034089000109816"
"ENSG00000173928","0.000149800005601719"
"ENSG00000173930","0.000970199995208532"
"ENSG00000173933","0.000190380001731683"
"ENSG00000173947","0.00127519998932257"
"ENSG00000173950","0.000799164291622999"
"ENSG00000173954","0.000567900016903877"
"ENSG00000173960","0.000686733323770265"
"ENSG00000173966","0.000729400024283677"
"ENSG00000173988","0.000857383332913741"
"ENSG00000173992","0.000243600006797351"
"ENSG00000174004","0.00137950002681464"
"ENSG00000174010","0.000385999999707565"
"ENSG00000174015","0.00084149997564964"
"ENSG00000174016","0.00020792857269823"
"ENSG00000174021","0.000944599974900484"
"ENSG00000174032","0.00058970000827685"
"ENSG00000174038","0.000404249993152916"
"ENSG00000174059","0.000685900013195351"
"ENSG00000174083","0.000470750004751608"
"ENSG00000174099","0.000541223524658776"
"ENSG00000174106","0.000306183329181901"
"ENSG00000174111","0.000291466664445276"
"ENSG00000174123","0.00114285000017844"
"ENSG00000174125","0.000772250001318753"
"ENSG00000174130","0.00103559996932745"
"ENSG00000174132","0.0005614666636878"
"ENSG00000174136","0.000544199981959537"
"ENSG00000174137","0.00162139994790778"
"ENSG00000174145","0.000836826661058391"
"ENSG00000174151","0.000339799997163936"
"ENSG00000174156","0.000421650009229779"
"ENSG00000174165","0.000732949993107468"
"ENSG00000174171","0.00101490004453808"
"ENSG00000174173","0.000613100011833012"
"ENSG00000174175","0.000838499996461906"
"ENSG00000174197","0.000439010001718998"
"ENSG00000174206","0.000541000006099542"
"ENSG00000174225","0.000347200009855442"
"ENSG00000174226","0.00109923334740516"
"ENSG00000174227","0.000713974994141608"
"ENSG00000174231","0.000458099995739758"
"ENSG00000174233","0.000205000003916211"
"ENSG00000174236","0.00070380000397563"
"ENSG00000174238","0.000782400013122242"
"ENSG00000174243","0.000459400005638599"
"ENSG00000174255","0.00107410000055097"
"ENSG00000174276","0.000333000003593042"
"ENSG00000174282","0.000602200016146526"
"ENSG00000174292","0.000889300019480288"
"ENSG00000174306","0.000475077779911872"
"ENSG00000174307","0.000754899985622615"
"ENSG00000174325","0.000929279997944832"
"ENSG00000174326","0.000598100014030933"
"ENSG00000174332","0.000685840001096949"
"ENSG00000174339","0.000259399996139109"
"ENSG00000174343","0.00180679996265098"
"ENSG00000174348","0.00064974999986589"
"ENSG00000174358","0.00128306665768226"
"ENSG00000174365","0.000431599997682497"
"ENSG00000174370","0.000906399975065142"
"ENSG00000174371","0.00123716001398861"
"ENSG00000174373","0.000211315789017949"
"ENSG00000174407","0.00161140004638582"
"ENSG00000174417","0.000755775006837212"
"ENSG00000174418","0.00068160000955686"
"ENSG00000174429","0.000588099996093661"
"ENSG00000174437","0.000181300002441276"
"ENSG00000174442","0.000624740007333457"
"ENSG00000174444","0.000517400010721758"
"ENSG00000174446","0.000360900012310594"
"ENSG00000174448","0.000703649995557498"
"ENSG00000174453","0.00064603846000794"
"ENSG00000174456","0.000196249999135034"
"ENSG00000174469","0.00100976827429961"
"ENSG00000174473","0.000670734829736319"
"ENSG00000174482","0.000892233997001313"
"ENSG00000174483","0.000688300002366304"
"ENSG00000174485","0.000446071417952356"
"ENSG00000174498","0.000542566674994305"
"ENSG00000174500","0.000581933330977336"
"ENSG00000174502","0.00087117501971079"
"ENSG00000174514","0.00101046667744716"
"ENSG00000174516","0.000476199988042936"
"ENSG00000174521","0.000512099999468774"
"ENSG00000174527","0.00118482220245318"
"ENSG00000174529","0.000632199982646853"
"ENSG00000174547","0.000266349998128135"
"ENSG00000174562","0.00060750002739951"
"ENSG00000174564","0.000616780010750517"
"ENSG00000174567","0.000329300004523247"
"ENSG00000174574","0.00129944999935105"
"ENSG00000174576","0.000306800007820129"
"ENSG00000174579","0.000241333337423081"
"ENSG00000174586","0.000544650014489889"
"ENSG00000174599","0.000399400014430285"
"ENSG00000174600","0.00109771667242361"
"ENSG00000174606","0.000446399993961677"
"ENSG00000174607","0.000204485716364746"
"ENSG00000174611","0.000885499995395852"
"ENSG00000174628","0.000443537504906999"
"ENSG00000174640","0.000754550012061372"
"ENSG00000174652","0.00144883330600957"
"ENSG00000174667","0.000450699997600168"
"ENSG00000174669","0.000756599998567253"
"ENSG00000174672","0.0013273999793455"
"ENSG00000174678","6.83999969623983e-05"
"ENSG00000174680","0.00058004999300465"
"ENSG00000174695","0.000813600017863791"
"ENSG00000174697","0.000569350013392977"
"ENSG00000174705","0.000970520009286702"
"ENSG00000174718","0.00117583332272867"
"ENSG00000174720","0.000257600011536852"
"ENSG00000174738","0.000604133335097382"
"ENSG00000174740","0.000682950019836426"
"ENSG00000174744","0.000645300024189055"
"ENSG00000174748","0.000471300008939579"
"ENSG00000174749","0.00048605001938995"
"ENSG00000174776","0.000445866671119196"
"ENSG00000174780","0.000732180004706606"
"ENSG00000174791","0.000645300024189055"
"ENSG00000174792","0.00134529999922961"
"ENSG00000174796","0.000600849991315044"
"ENSG00000174799","0.000459785714545952"
"ENSG00000174804","0.000467100006062537"
"ENSG00000174808","0.00105028332715544"
"ENSG00000174827","0.000229200002650032"
"ENSG00000174837","0.00181236003991216"
"ENSG00000174839","0.000699466657048712"
"ENSG00000174840","0.000587799993809313"
"ENSG00000174842","0.000350725000316743"
"ENSG00000174844","0.000954653848356639"
"ENSG00000174891","0.000995296295042391"
"ENSG00000174898","0.00044000000343658"
"ENSG00000174899","0.000948581812818619"
"ENSG00000174914","0.00163419998716563"
"ENSG00000174928","0.000671366656509539"
"ENSG00000174930","0.000590050010941923"
"ENSG00000174937","0.000776699976995587"
"ENSG00000174939","0.000483899988466874"
"ENSG00000174943","0.000483899988466874"
"ENSG00000174944","0.000811166673277815"
"ENSG00000174945","0.0016651599900797"
"ENSG00000174946","0.000398000003769994"
"ENSG00000174948","0.000649349996820092"
"ENSG00000174951","0.00171440001577139"
"ENSG00000174953","0.000422049990447704"
"ENSG00000174963","0.000319100014166906"
"ENSG00000174982","0.000443900004029274"
"ENSG00000174989","0.000438600002477566"
"ENSG00000174990","0.00108739999510969"
"ENSG00000174992","0.000142000004416332"
"ENSG00000175003","0.000700433311673502"
"ENSG00000175018","0.000396333337347541"
"ENSG00000175029","0.00101435384399687"
"ENSG00000175040","0.00115729996468872"
"ENSG00000175048","0.00104120476420836"
"ENSG00000175054","0.000387766662040829"
"ENSG00000175061","0.00118954001227394"
"ENSG00000175063","0.000841800007037818"
"ENSG00000175065","0.00066714999411488"
"ENSG00000175066","0.000632524999673478"
"ENSG00000175073","0.000109625001641689"
"ENSG00000175077","0.00071720001869835"
"ENSG00000175084","0.000609399983659387"
"ENSG00000175087","0.000639750011032447"
"ENSG00000175093","0.000302916664319734"
"ENSG00000175097","0.000366974996723002"
"ENSG00000175104","0.000322233337404517"
"ENSG00000175105","0.000484150004922412"
"ENSG00000175106","0.000675137504003942"
"ENSG00000175110","0.000552688461958986"
"ENSG00000175115","0.000431874999776483"
"ENSG00000175137","0.000329800008330494"
"ENSG00000175147","0.00157303335921218"
"ENSG00000175155","0.000649125009658746"
"ENSG00000175161","0.00073547384997185"
"ENSG00000175164","0.0022398000000976"
"ENSG00000175166","0.000284100009594113"
"ENSG00000175170","0.00098745001014322"
"ENSG00000175175","0.000379821429045738"
"ENSG00000175182","0.000609049995546229"
"ENSG00000175183","0.000873750002938323"
"ENSG00000175189","0.000422499986598268"
"ENSG00000175193","0.000889499991899356"
"ENSG00000175198","0.000592157143650443"
"ENSG00000175202","7.03999976394698e-05"
"ENSG00000175203","0.000254899990977719"
"ENSG00000175206","0.000787900004070252"
"ENSG00000175213","0.000312899996060878"
"ENSG00000175215","0.000329466667608358"
"ENSG00000175216","0.000235544443259844"
"ENSG00000175220","0.000271533329699499"
"ENSG00000175221","0.00114319997373968"
"ENSG00000175224","0.000202883330833477"
"ENSG00000175229","0.000675400020554662"
"ENSG00000175262","0.000806966660699497"
"ENSG00000175264","0.000691600027494133"
"ENSG00000175265","0.00155816001933999"
"ENSG00000175267","0.000224150000576628"
"ENSG00000175274","0.000928714272699186"
"ENSG00000175279","0.00102234997029882"
"ENSG00000175287","0.00072160002309829"
"ENSG00000175294","0.00065930001437664"
"ENSG00000175305","0.000493399973493069"
"ENSG00000175309","0.00105509997229092"
"ENSG00000175311","0.000432200002251193"
"ENSG00000175318","0.000236099998195035"
"ENSG00000175322","0.000561180000659078"
"ENSG00000175324","0.000425599995651282"
"ENSG00000175329","0.00182100003197168"
"ENSG00000175344","0.000613583334294769"
"ENSG00000175348","0.000919299985980615"
"ENSG00000175352","0.000805433335093161"
"ENSG00000175354","0.000685542855145676"
"ENSG00000175356","0.000663259997963905"
"ENSG00000175376","0.000676400028169155"
"ENSG00000175387","0.000522387495948351"
"ENSG00000175390","0.000788633323584994"
"ENSG00000175395","0.000614999987495442"
"ENSG00000175398","0.00153300003148615"
"ENSG00000175414","0.000537433312274516"
"ENSG00000175416","0.000505999982124195"
"ENSG00000175426","0.000641625003481749"
"ENSG00000175445","0.000715133355697617"
"ENSG00000175449","0.000579450002987869"
"ENSG00000175455","0.00038920000467139"
"ENSG00000175463","0.000188999998499639"
"ENSG00000175467","0.00115909997839481"
"ENSG00000175470","0.000929933312969903"
"ENSG00000175471","0.000556670453079278"
"ENSG00000175482","0.000114800001028925"
"ENSG00000175485","0.000672299996949732"
"ENSG00000175489","0.00160339998546988"
"ENSG00000175497","0.000586091488738485"
"ENSG00000175505","0.000113200003397651"
"ENSG00000175520","0.000937499979045242"
"ENSG00000175535","0.000149400002555922"
"ENSG00000175536","0.000981600023806095"
"ENSG00000175538","0.000836249993881211"
"ENSG00000175548","0.000800099980551749"
"ENSG00000175550","0.000492600025609136"
"ENSG00000175556","0.000596574995142873"
"ENSG00000175564","0.000966400024481118"
"ENSG00000175567","0.00100569997448474"
"ENSG00000175575","0.000469799987816562"
"ENSG00000175581","0.000658442848362029"
"ENSG00000175582","0.000526999996509403"
"ENSG00000175591","0.000396849980461411"
"ENSG00000175592","0.00032439999631606"
"ENSG00000175595","0.00065511999418959"
"ENSG00000175600","0.00047492500016233"
"ENSG00000175604","0.00136380002368242"
"ENSG00000175606","0.00100669998209924"
"ENSG00000175611","0.000690077780745924"
"ENSG00000175619","0.000972200010437518"
"ENSG00000175634","0.000595299992710352"
"ENSG00000175643","0.00132828333880752"
"ENSG00000175646","0.00157840002793819"
"ENSG00000175662","0.000517141670570709"
"ENSG00000175664","0.000629800003177176"
"ENSG00000175697","0.000521727271420373"
"ENSG00000175699","0.00076749999425374"
"ENSG00000175701","0.000475749999168329"
"ENSG00000175711","0.00173973332857713"
"ENSG00000175718","0.000575600017327815"
"ENSG00000175727","0.00140037997625768"
"ENSG00000175728","0.00041440000932198"
"ENSG00000175730","0.000485800002934411"
"ENSG00000175745","0.000155200003064238"
"ENSG00000175746","0.000778799992986023"
"ENSG00000175756","0.000735800014808774"
"ENSG00000175764","0.000807419047868323"
"ENSG00000175766","0.000605700013693422"
"ENSG00000175768","0.000648549990728498"
"ENSG00000175773","0.000403328563801811"
"ENSG00000175779","0.00159190001431853"
"ENSG00000175782","0.000466049998067319"
"ENSG00000175785","0.000666660012211651"
"ENSG00000175787","0.00095720001263544"
"ENSG00000175792","0.000476987494039349"
"ENSG00000175800","0.000616999983321875"
"ENSG00000175806","0.00113704999603215"
"ENSG00000175820","0.000407900006393902"
"ENSG00000175832","0.000671425004838966"
"ENSG00000175841","0.000692299974616617"
"ENSG00000175854","0.000493099971208721"
"ENSG00000175857","0.000623799976892769"
"ENSG00000175866","0.00108120001095813"
"ENSG00000175868","0.000591213334701024"
"ENSG00000175874","0.000572233354129518"
"ENSG00000175886","0.000963200000114739"
"ENSG00000175893","0.00106151996878907"
"ENSG00000175894","0.00123833571186489"
"ENSG00000175895","0.000391000008676201"
"ENSG00000175899","0.000912639976013452"
"ENSG00000175906","0.000681200006511062"
"ENSG00000175920","0.00277670007199049"
"ENSG00000175928","0.000785999996878672"
"ENSG00000175931","0.000502259994391352"
"ENSG00000175946","0.000848450028570369"
"ENSG00000175967","0.000832799996715039"
"ENSG00000175970","0.000892099982593209"
"ENSG00000175984","0.000366600005820926"
"ENSG00000175985","0.000404475002142135"
"ENSG00000176009","0.00149050005711615"
"ENSG00000176014","0.000607825008046348"
"ENSG00000176018","0.000741633334352324"
"ENSG00000176020","0.000395100010791793"
"ENSG00000176024","0.000550950004253536"
"ENSG00000176029","0.000917649973416701"
"ENSG00000176034","9.23454530989561e-05"
"ENSG00000176040","0.000992660003248602"
"ENSG00000176043","0.00107999995816499"
"ENSG00000176046","0.000426899990998209"
"ENSG00000176049","0.000524617643403711"
"ENSG00000176055","0.000172600004589185"
"ENSG00000176058","0.000822099973447621"
"ENSG00000176075","0.000651100010145456"
"ENSG00000176076","0.000260000000707805"
"ENSG00000176083","0.00101184999221005"
"ENSG00000176087","0.000360800011549145"
"ENSG00000176092","0.00102363336676111"
"ENSG00000176095","0.000497766668559052"
"ENSG00000176101","0.000822099973447621"
"ENSG00000176102","0.000715299987600052"
"ENSG00000176105","0.000774642851735864"
"ENSG00000176108","0.00147879996802658"
"ENSG00000176124","0.000621722912910627"
"ENSG00000176136","0.00124590005725622"
"ENSG00000176142","0.000745425015338697"
"ENSG00000176148","0.00151539998478256"
"ENSG00000176153","0.000838199979625642"
"ENSG00000176155","0.00168304999048511"
"ENSG00000176160","0.000302640002337284"
"ENSG00000176165","0.000267299998085946"
"ENSG00000176171","0.000761899980716407"
"ENSG00000176177","0.000241558331860385"
"ENSG00000176183","0.000201999995624647"
"ENSG00000176194","0.0010232999920845"
"ENSG00000176200","0.000556199986021966"
"ENSG00000176204","0.000879046670807939"
"ENSG00000176208","0.000563099994906224"
"ENSG00000176209","0.000853599980473518"
"ENSG00000176222","0.000890800030902028"
"ENSG00000176225","0.000247927778723857"
"ENSG00000176230","0.000928500026930124"
"ENSG00000176232","0.000301099993521348"
